timestamp,overall_score,neck_alignment,shoulder_level,forward_head,spine_straight,body_lean,feedback_count,has_issues
2025-06-10T20:13:32.181194,100,100,100,100,100,100,0,False
2025-06-10T20:13:32.212540,100,100,100,100,100,100,0,False
2025-06-10T20:13:32.228734,100,100,100,100,100,100,0,False
2025-06-10T20:13:32.259468,100,100,100,100,100,100,0,False
2025-06-10T20:13:32.289754,100,100,100,100,100,100,0,False
2025-06-10T20:13:32.337607,100,100,100,100,100,100,0,False
2025-06-10T20:13:32.368655,100,100,100,100,100,100,0,False
2025-06-10T20:13:32.399618,100,100,100,100,100,100,0,False
2025-06-10T20:13:32.431141,100,100,100,100,100,100,0,False
2025-06-10T20:13:32.447297,100,100,100,100,100,100,0,False
2025-06-10T20:13:32.477532,100,100,100,100,100,100,0,False
2025-06-10T20:13:32.538709,100,100,100,100,100,100,0,False
2025-06-10T20:13:32.570178,100,100,100,100,100,100,0,False
2025-06-10T20:13:32.601088,100,100,100,100,100,100,0,False
2025-06-10T20:13:32.631377,100,100,100,100,100,100,0,False
2025-06-10T20:13:32.663784,100,100,100,100,100,100,0,False
2025-06-10T20:13:32.695285,100,100,100,100,100,100,0,False
2025-06-10T20:13:32.741369,100,100,100,100,100,100,0,False
2025-06-10T20:13:32.771396,100,100,100,100,100,100,0,False
2025-06-10T20:13:32.801218,100,100,100,100,100,100,0,False
2025-06-10T20:13:32.832766,100,100,100,100,100,100,0,False
2025-06-10T20:13:32.864504,100,100,100,100,100,100,0,False
2025-06-10T20:13:32.895709,100,100,100,100,100,100,0,False
2025-06-10T20:13:32.941378,100,100,100,100,100,100,0,False
2025-06-10T20:13:32.972641,100,100,100,100,100,100,0,False
2025-06-10T20:13:33.003392,100,100,100,100,100,100,0,False
2025-06-10T20:13:33.035134,100,100,100,100,100,100,0,False
2025-06-10T20:13:33.050191,100,100,100,100,100,100,0,False
2025-06-10T20:13:33.097084,100,100,100,100,100,100,0,False
2025-06-10T20:13:33.129071,100,100,100,100,100,100,0,False
2025-06-10T20:13:33.159699,100,100,100,100,100,100,0,False
2025-06-10T20:13:33.175171,100,100,100,100,100,100,0,False
2025-06-10T20:13:33.221836,100,100,100,100,100,100,0,False
2025-06-10T20:13:33.253172,100,100,100,100,100,100,0,False
2025-06-10T20:13:33.284152,100,100,100,100,100,100,0,False
2025-06-10T20:13:33.330779,100,100,100,100,100,100,0,False
2025-06-10T20:13:33.361327,100,100,100,100,100,100,0,False
2025-06-10T20:13:33.377405,100,100,100,100,100,100,0,False
2025-06-10T20:13:33.424737,100,100,100,100,100,100,0,False
2025-06-10T20:13:33.440391,100,100,100,100,100,100,0,False
2025-06-10T20:13:33.470751,100,100,100,100,100,100,0,False
2025-06-10T20:13:33.532887,100,100,100,100,100,100,0,False
2025-06-10T20:13:33.563711,100,100,100,100,100,100,0,False
2025-06-10T20:13:33.593654,100,100,100,100,100,100,0,False
2025-06-10T20:13:33.624724,100,100,100,100,100,100,0,False
2025-06-10T20:13:33.655466,100,100,100,100,100,100,0,False
2025-06-10T20:13:33.686456,100,100,100,100,100,100,0,False
2025-06-10T20:13:33.717193,100,100,100,100,100,100,0,False
2025-06-10T20:13:33.763219,100,100,100,100,100,100,0,False
2025-06-10T20:13:33.793379,100,100,100,100,100,100,0,False
2025-06-10T20:13:33.840026,100,100,100,100,100,100,0,False
2025-06-10T20:13:33.871555,100,100,100,100,100,100,0,False
2025-06-10T20:13:33.902448,100,100,100,100,100,100,0,False
2025-06-10T20:13:33.949361,100,100,100,100,100,100,0,False
2025-06-10T20:13:33.995846,100,100,100,100,100,100,0,False
2025-06-10T20:13:34.041405,100,100,100,100,100,100,0,False
2025-06-10T20:13:34.073576,100,100,100,100,100,100,0,False
2025-06-10T20:13:34.105197,100,100,100,100,100,100,0,False
2025-06-10T20:13:34.135676,100,100,100,100,100,100,0,False
2025-06-10T20:13:34.150544,100,100,100,100,100,100,0,False
2025-06-10T20:13:34.181905,100,100,100,100,100,100,0,False
2025-06-10T20:13:34.228526,100,100,100,100,100,100,0,False
2025-06-10T20:13:34.275775,100,100,100,100,100,100,0,False
2025-06-10T20:13:34.307418,100,100,100,100,100,100,0,False
2025-06-10T20:13:34.322871,100,100,100,100,100,100,0,False
2025-06-10T20:13:34.353751,100,100,100,100,100,100,0,False
2025-06-10T20:13:34.383787,100,100,100,100,100,100,0,False
2025-06-10T20:13:34.429971,100,100,100,100,100,100,0,False
2025-06-10T20:13:34.461223,100,100,100,100,100,100,0,False
2025-06-10T20:13:34.477435,100,100,100,100,100,100,0,False
2025-06-10T20:13:34.523525,100,100,100,100,100,100,0,False
2025-06-10T20:13:34.569127,100,100,100,100,100,100,0,False
2025-06-10T20:13:34.583995,100,100,100,100,100,100,0,False
2025-06-10T20:13:34.615073,100,100,100,100,100,100,0,False
2025-06-10T20:13:34.660324,100,100,100,100,100,100,0,False
2025-06-10T20:13:34.690984,100,100,100,100,100,100,0,False
2025-06-10T20:13:34.721447,100,100,100,100,100,100,0,False
2025-06-10T20:13:34.753500,100,100,100,100,100,100,0,False
2025-06-10T20:13:34.802037,100,100,100,100,100,100,0,False
2025-06-10T20:13:34.833473,100,100,100,100,100,100,0,False
2025-06-10T20:13:34.864334,100,100,100,100,100,100,0,False
2025-06-10T20:13:34.911024,100,100,100,100,100,100,0,False
2025-06-10T20:13:34.941771,100,100,100,100,100,100,0,False
2025-06-10T20:13:34.972823,100,100,100,100,100,100,0,False
2025-06-10T20:13:34.988203,100,100,100,100,100,100,0,False
2025-06-10T20:13:35.019194,100,100,100,100,100,100,0,False
2025-06-10T20:13:35.051002,100,100,100,100,100,100,0,False
2025-06-10T20:13:35.082415,100,100,100,100,100,100,0,False
2025-06-10T20:13:35.114136,100,100,100,100,100,100,0,False
2025-06-10T20:13:35.159607,100,100,100,100,100,100,0,False
2025-06-10T20:13:35.189838,100,100,100,100,100,100,0,False
2025-06-10T20:13:35.251911,100,100,100,100,100,100,0,False
2025-06-10T20:13:35.267427,100,100,100,100,100,100,0,False
2025-06-10T20:13:35.298902,100,100,100,100,100,100,0,False
2025-06-10T20:13:35.345179,100,100,100,100,100,100,0,False
2025-06-10T20:13:35.376435,100,100,100,100,100,100,0,False
2025-06-10T20:13:35.407378,100,100,100,100,100,100,0,False
2025-06-10T20:13:35.438196,100,100,100,100,100,100,0,False
2025-06-10T20:13:35.485465,100,100,100,100,100,100,0,False
2025-06-10T20:13:35.517586,100,100,100,100,100,100,0,False
2025-06-10T20:13:35.549207,100,100,100,100,100,100,0,False
2025-06-10T20:13:35.595580,100,100,100,100,100,100,0,False
2025-06-10T20:13:35.641978,100,100,100,100,100,100,0,False
2025-06-10T20:13:35.672763,100,100,100,100,100,100,0,False
2025-06-10T20:13:35.703705,100,100,100,100,100,100,0,False
2025-06-10T20:13:35.751124,100,100,100,100,100,100,0,False
2025-06-10T20:13:35.781809,100,100,100,100,100,100,0,False
2025-06-10T20:13:35.812405,100,100,100,100,100,100,0,False
2025-06-10T20:13:35.859917,100,100,100,100,100,100,0,False
2025-06-10T20:13:35.891771,100,100,100,100,100,100,0,False
2025-06-10T20:13:35.922622,100,100,100,100,100,100,0,False
2025-06-10T20:13:35.952988,100,100,100,100,100,100,0,False
2025-06-10T20:13:35.983703,100,100,100,100,100,100,0,False
2025-06-10T20:13:36.029509,100,100,100,100,100,100,0,False
2025-06-10T20:13:36.059578,100,100,100,100,100,100,0,False
2025-06-10T20:13:36.105779,100,100,100,100,100,100,0,False
2025-06-10T20:13:36.135919,100,100,100,100,100,100,0,False
2025-06-10T20:13:36.183161,89,100,49.303507804870605,100,100,100,1,True
2025-06-10T20:13:36.213543,100,100,100,100,100,100,0,False
2025-06-10T20:13:36.260128,100,100,100,100,100,100,0,False
2025-06-10T20:13:36.290319,100,100,100,100,100,100,0,False
2025-06-10T20:13:36.321072,100,100,100,100,100,100,0,False
2025-06-10T20:13:36.350616,100,100,100,100,100,100,0,False
2025-06-10T20:13:36.396555,100,100,100,100,100,100,0,False
2025-06-10T20:13:36.441242,100,100,100,100,100,100,0,False
2025-06-10T20:13:36.472612,100,100,100,100,100,100,0,False
2025-06-10T20:13:36.503567,100,100,100,100,100,100,0,False
2025-06-10T20:13:36.534834,100,100,100,100,100,100,0,False
2025-06-10T20:13:36.564971,89,100,48.61185550689697,100,100,100,1,True
2025-06-10T20:13:36.611367,89,100,45.74373960494995,100,100,100,1,True
2025-06-10T20:13:36.642177,89,100,45.10155916213989,100,100,100,1,True
2025-06-10T20:13:36.673020,88,100,42.81303882598877,100,100,100,1,True
2025-06-10T20:13:36.703755,88,100,40,100,100,100,1,True
2025-06-10T20:13:36.750847,88,100,40,100,100,100,1,True
2025-06-10T20:13:36.767332,88,100,40,100,100,100,1,True
2025-06-10T20:13:36.812907,88,100,40,100,100,100,1,True
2025-06-10T20:13:36.859773,88,100,40,100,100,100,1,True
2025-06-10T20:13:36.890968,88,100,40,100,100,100,1,True
2025-06-10T20:13:36.938253,88,100,40,100,100,100,1,True
2025-06-10T20:13:36.954215,88,100,40,100,100,100,1,True
2025-06-10T20:13:36.986013,88,100,40,100,100,100,1,True
2025-06-10T20:13:37.001191,88,100,40,100,100,100,1,True
2025-06-10T20:13:37.031704,88,100,40,100,100,100,1,True
2025-06-10T20:13:37.091707,88,100,40,100,100,100,1,True
2025-06-10T20:13:37.122466,88,100,40,100,100,100,1,True
2025-06-10T20:13:37.153515,88,100,40,100,100,100,1,True
2025-06-10T20:13:37.199311,88,100,40,100,100,100,1,True
2025-06-10T20:13:37.245488,88,100,40,100,100,100,1,True
2025-06-10T20:13:37.260548,88,100,40,100,100,100,1,True
2025-06-10T20:13:37.307204,88,100,40,100,100,100,1,True
2025-06-10T20:13:37.322768,88,100,40,100,100,100,1,True
2025-06-10T20:13:37.354199,88,100,40,100,100,100,1,True
2025-06-10T20:13:37.400226,88,100,40,100,100,100,1,True
2025-06-10T20:13:37.431360,88,100,40,100,100,100,1,True
2025-06-10T20:13:37.447152,88,100,40,100,100,100,1,True
2025-06-10T20:13:37.492459,88,100,43.047523498535156,100,100,100,1,True
2025-06-10T20:13:37.538973,89,100,48.57746362686157,100,100,100,1,True
2025-06-10T20:13:37.569789,100,100,100,100,100,100,0,False
2025-06-10T20:13:37.600214,100,100,100,100,100,100,0,False
2025-06-10T20:13:37.646121,100,100,100,100,100,100,0,False
2025-06-10T20:13:37.661282,100,100,100,100,100,100,0,False
2025-06-10T20:13:37.707039,100,100,100,100,100,100,0,False
2025-06-10T20:13:37.737374,100,100,100,100,100,100,0,False
2025-06-10T20:13:37.768036,100,100,100,100,100,100,0,False
2025-06-10T20:13:37.813777,100,100,100,100,100,100,0,False
2025-06-10T20:13:37.844661,100,100,100,100,100,100,0,False
2025-06-10T20:13:37.907403,100,100,100,100,100,100,0,False
2025-06-10T20:13:37.953523,100,100,100,100,100,100,0,False
2025-06-10T20:13:37.985053,100,100,100,100,100,100,0,False
2025-06-10T20:13:38.016233,100,100,100,100,100,100,0,False
2025-06-10T20:13:38.045929,100,100,100,100,100,100,0,False
2025-06-10T20:13:38.077444,100,100,100,100,100,100,0,False
2025-06-10T20:13:38.109488,100,100,100,100,100,100,0,False
2025-06-10T20:13:38.155567,100,100,100,100,100,100,0,False
2025-06-10T20:13:38.185939,100,100,100,100,100,100,0,False
2025-06-10T20:13:38.232891,100,100,100,100,100,100,0,False
2025-06-10T20:13:38.264169,100,100,100,100,100,100,0,False
2025-06-10T20:13:38.295821,100,100,100,100,100,100,0,False
2025-06-10T20:13:38.327308,100,100,100,100,100,100,0,False
2025-06-10T20:13:38.357589,100,100,100,100,100,100,0,False
2025-06-10T20:13:38.389346,100,100,100,100,100,100,0,False
2025-06-10T20:13:38.435803,100,100,100,100,100,100,0,False
2025-06-10T20:13:38.467347,100,100,100,100,100,100,0,False
2025-06-10T20:13:38.512605,100,100,100,100,100,100,0,False
2025-06-10T20:13:38.527984,100,100,100,100,100,100,0,False
2025-06-10T20:13:38.558450,100,100,100,100,100,100,0,False
2025-06-10T20:13:38.588665,100,100,100,100,100,100,0,False
2025-06-10T20:13:38.619998,100,100,100,100,100,100,0,False
2025-06-10T20:13:38.650656,100,100,100,100,100,100,0,False
2025-06-10T20:13:38.697441,100,100,100,100,100,100,0,False
2025-06-10T20:13:38.727668,100,100,100,100,100,100,0,False
2025-06-10T20:13:38.774758,100,100,100,100,100,100,0,False
2025-06-10T20:13:38.806382,100,100,100,100,100,100,0,False
2025-06-10T20:13:38.837112,100,100,100,100,100,100,0,False
2025-06-10T20:13:38.884514,100,100,100,100,100,100,0,False
2025-06-10T20:13:38.916047,100,100,100,100,100,100,0,False
2025-06-10T20:13:38.947356,100,100,100,100,100,100,0,False
2025-06-10T20:13:38.978272,100,100,100,100,100,100,0,False
2025-06-10T20:13:39.008990,89,100,47.88843393325806,100,100,100,1,True
2025-06-10T20:13:39.055050,88,100,43.37373971939087,100,100,100,1,True
2025-06-10T20:13:39.085444,88,100,42.00623035430908,100,100,100,1,True
2025-06-10T20:13:39.117355,88,100,40.91951847076416,100,100,100,1,True
2025-06-10T20:13:39.163946,88,100,40.44226408004761,100,100,100,1,True
2025-06-10T20:13:39.195532,88,100,40.94425439834595,100,100,100,1,True
2025-06-10T20:13:39.226391,88,100,41.23798608779907,100,100,100,1,True
2025-06-10T20:13:39.257130,88,100,40.22476673126221,100,100,100,1,True
2025-06-10T20:13:39.302916,88,100,40,100,100,100,1,True
2025-06-10T20:13:39.333888,88,100,40,100,100,100,1,True
2025-06-10T20:13:39.380188,88,100,40,100,100,100,1,True
2025-06-10T20:13:39.410334,88,100,40,100,100,100,1,True
2025-06-10T20:13:39.457383,88,100,40,100,100,100,1,True
2025-06-10T20:13:39.488761,88,100,40,100,100,100,1,True
2025-06-10T20:13:39.520359,88,100,40,100,100,100,1,True
2025-06-10T20:13:39.551308,88,100,40,100,100,100,1,True
2025-06-10T20:13:39.597318,88,100,40,100,100,100,1,True
2025-06-10T20:13:39.628604,88,100,40,100,100,100,1,True
2025-06-10T20:13:39.675350,88,100,40,100,100,100,1,True
2025-06-10T20:13:39.706016,88,100,40,100,100,100,1,True
2025-06-10T20:13:39.737126,88,100,40,100,100,100,1,True
2025-06-10T20:13:39.768424,88,100,40,100,100,100,1,True
2025-06-10T20:13:39.799604,88,100,40,100,100,100,1,True
2025-06-10T20:13:39.831194,88,100,40,100,100,100,1,True
2025-06-10T20:13:39.863530,88,100,40,100,100,100,1,True
2025-06-10T20:13:39.910011,88,100,40,100,100,100,1,True
2025-06-10T20:13:39.957522,88,100,40,100,100,100,1,True
2025-06-10T20:13:40.019040,88,100,40,100,100,100,1,True
2025-06-10T20:13:40.065616,88,100,40,100,100,100,1,True
2025-06-10T20:13:40.112302,88,100,40,100,100,100,1,True
2025-06-10T20:13:40.142851,88,100,40,100,100,100,1,True
2025-06-10T20:13:40.174024,88,100,40,100,100,100,1,True
2025-06-10T20:13:40.205144,88,100,40,100,100,100,1,True
2025-06-10T20:13:40.252366,88,100,40,100,100,100,1,True
2025-06-10T20:13:40.297726,88,100,40,100,100,100,1,True
2025-06-10T20:13:40.328288,88,100,40,100,100,100,1,True
2025-06-10T20:13:40.374514,88,100,40,100,100,100,1,True
2025-06-10T20:13:40.435383,88,100,40,100,100,100,1,True
2025-06-10T20:13:40.482048,88,100,40,100,100,100,1,True
2025-06-10T20:13:40.513193,88,100,40,100,100,100,1,True
2025-06-10T20:13:40.559946,88,100,40,100,100,100,1,True
2025-06-10T20:13:40.607072,88,100,40,100,100,100,1,True
2025-06-10T20:13:40.638521,88,100,40,100,100,100,1,True
2025-06-10T20:13:40.685803,88,100,40,100,100,100,1,True
2025-06-10T20:13:40.717125,88,100,40,100,100,100,1,True
2025-06-10T20:13:40.764760,88,100,40,100,100,100,1,True
2025-06-10T20:13:40.796401,88,100,40,100,100,100,1,True
2025-06-10T20:13:40.827384,88,100,40,100,100,100,1,True
2025-06-10T20:13:40.858987,88,100,40,100,100,100,1,True
2025-06-10T20:13:40.890509,88,100,40,100,100,100,1,True
2025-06-10T20:13:40.921542,88,100,42.759573459625244,100,100,100,1,True
2025-06-10T20:13:40.952098,100,100,100,100,100,100,0,False
2025-06-10T20:13:40.998047,100,100,100,100,100,100,0,False
2025-06-10T20:13:41.028365,100,100,100,100,100,100,0,False
2025-06-10T20:13:41.074173,100,100,100,100,100,100,0,False
2025-06-10T20:13:41.105632,100,100,100,100,100,100,0,False
2025-06-10T20:13:41.152394,100,100,100,100,100,100,0,False
2025-06-10T20:13:41.182672,100,100,100,100,100,100,0,False
2025-06-10T20:13:41.213509,100,100,100,100,100,100,0,False
2025-06-10T20:13:41.244287,100,100,100,100,100,100,0,False
2025-06-10T20:13:41.259578,100,100,100,100,100,100,0,False
2025-06-10T20:13:41.306362,100,100,100,100,100,100,0,False
2025-06-10T20:13:41.337160,100,100,100,100,100,100,0,False
2025-06-10T20:13:41.382742,100,100,100,100,100,100,0,False
2025-06-10T20:13:41.398166,100,100,100,100,100,100,0,False
2025-06-10T20:13:41.460166,100,100,100,100,100,100,0,False
2025-06-10T20:13:41.491212,100,100,100,100,100,100,0,False
2025-06-10T20:13:41.507270,100,100,100,100,100,100,0,False
2025-06-10T20:13:41.568916,100,100,100,100,100,100,0,False
2025-06-10T20:13:41.615913,100,100,100,100,100,100,0,False
2025-06-10T20:13:41.647162,100,100,100,100,100,100,0,False
2025-06-10T20:13:41.678102,100,100,100,100,100,100,0,False
2025-06-10T20:13:41.708694,100,100,100,100,100,100,0,False
2025-06-10T20:13:41.754652,100,100,100,100,100,100,0,False
2025-06-10T20:13:41.800574,100,100,100,100,100,100,0,False
2025-06-10T20:13:41.830412,100,100,100,100,100,100,0,False
2025-06-10T20:13:41.845836,100,100,100,100,100,100,0,False
2025-06-10T20:13:41.893216,100,100,100,100,100,100,0,False
2025-06-10T20:13:41.925175,100,100,100,100,100,100,0,False
2025-06-10T20:13:41.972163,100,100,100,100,100,100,0,False
2025-06-10T20:13:42.018101,100,100,100,100,100,100,0,False
2025-06-10T20:13:42.049831,100,100,100,100,100,100,0,False
2025-06-10T20:13:42.080735,100,100,100,100,100,100,0,False
2025-06-10T20:13:42.111699,100,100,100,100,100,100,0,False
2025-06-10T20:13:42.142871,100,100,100,100,100,100,0,False
2025-06-10T20:13:42.173843,100,100,100,100,100,100,0,False
2025-06-10T20:13:42.204028,100,100,100,100,100,100,0,False
2025-06-10T20:13:42.249967,100,100,100,100,100,100,0,False
2025-06-10T20:13:42.280176,100,100,100,100,100,100,0,False
2025-06-10T20:13:42.295615,100,100,100,100,100,100,0,False
2025-06-10T20:13:42.341166,100,100,100,100,100,100,0,False
2025-06-10T20:13:42.420207,100,100,100,100,100,100,0,False
2025-06-10T20:13:42.435985,100,100,100,100,100,100,0,False
2025-06-10T20:13:42.467552,100,100,100,100,100,100,0,False
2025-06-10T20:13:42.514770,100,100,100,100,100,100,0,False
2025-06-10T20:13:42.545855,100,100,100,100,100,100,0,False
2025-06-10T20:13:42.577259,100,100,100,100,100,100,0,False
2025-06-10T20:13:42.624102,100,100,100,100,100,100,0,False
2025-06-10T20:13:42.672181,100,100,100,100,100,100,0,False
2025-06-10T20:13:42.702611,100,100,100,100,100,100,0,False
2025-06-10T20:13:42.734001,100,100,100,100,100,100,0,False
2025-06-10T20:13:42.765215,100,100,100,100,100,100,0,False
2025-06-10T20:13:42.795971,100,100,100,100,100,100,0,False
2025-06-10T20:13:42.827083,100,100,100,100,100,100,0,False
2025-06-10T20:13:42.857172,100,100,100,100,100,100,0,False
2025-06-10T20:13:42.903118,100,100,100,100,100,100,0,False
2025-06-10T20:13:42.934713,100,100,100,100,100,100,0,False
2025-06-10T20:13:42.966292,100,100,100,100,100,100,0,False
2025-06-10T20:13:43.028998,100,100,100,100,100,100,0,False
2025-06-10T20:13:43.076261,100,100,100,100,100,100,0,False
2025-06-10T20:13:43.107587,100,100,100,100,100,100,0,False
2025-06-10T20:13:43.137741,100,100,100,100,100,100,0,False
2025-06-10T20:13:43.185092,100,100,100,100,100,100,0,False
2025-06-10T20:13:43.216176,100,100,100,100,100,100,0,False
2025-06-10T20:13:43.247232,100,100,100,100,100,100,0,False
2025-06-10T20:13:43.293605,100,100,100,100,100,100,0,False
2025-06-10T20:13:43.324311,100,100,100,100,100,100,0,False
2025-06-10T20:13:43.354810,100,100,100,100,100,100,0,False
2025-06-10T20:13:43.401035,100,100,100,100,100,100,0,False
2025-06-10T20:13:43.431438,100,100,100,100,100,100,0,False
2025-06-10T20:13:43.477238,100,100,100,100,100,100,0,False
2025-06-10T20:13:43.507365,100,100,100,100,100,100,0,False
2025-06-10T20:13:43.523161,100,100,100,100,100,100,0,False
2025-06-10T20:13:43.571581,100,100,100,100,100,100,0,False
2025-06-10T20:13:43.619080,100,100,100,100,100,100,0,False
2025-06-10T20:13:43.665898,100,100,100,100,100,100,0,False
2025-06-10T20:13:43.697472,100,100,100,100,100,100,0,False
2025-06-10T20:13:43.727544,100,100,100,100,100,100,0,False
2025-06-10T20:13:43.774363,100,100,100,100,100,100,0,False
2025-06-10T20:13:43.804955,100,100,100,100,100,100,0,False
2025-06-10T20:13:43.835345,100,100,100,100,100,100,0,False
2025-06-10T20:13:43.865595,100,100,100,100,100,100,0,False
2025-06-10T20:13:43.896202,100,100,100,100,100,100,0,False
2025-06-10T20:13:43.942373,100,100,100,100,100,100,0,False
2025-06-10T20:13:43.973231,100,100,100,100,100,100,0,False
2025-06-10T20:13:44.019027,100,100,100,100,100,100,0,False
2025-06-10T20:13:44.033859,100,100,100,100,100,100,0,False
2025-06-10T20:13:44.080656,100,100,100,100,100,100,0,False
2025-06-10T20:13:44.111500,100,100,100,100,100,100,0,False
2025-06-10T20:13:44.142585,100,100,100,100,100,100,0,False
2025-06-10T20:13:44.172309,100,100,100,100,100,100,0,False
2025-06-10T20:13:44.203005,100,100,100,100,100,100,0,False
2025-06-10T20:13:44.234319,100,100,100,100,100,100,0,False
2025-06-10T20:13:44.264604,100,100,100,100,100,100,0,False
2025-06-10T20:13:44.295342,100,100,100,100,100,100,0,False
2025-06-10T20:13:44.326393,100,100,100,100,100,100,0,False
2025-06-10T20:13:44.342408,100,100,100,100,100,100,0,False
2025-06-10T20:13:44.404186,100,100,100,100,100,100,0,False
2025-06-10T20:13:44.434838,100,100,100,100,100,100,0,False
2025-06-10T20:13:44.465946,100,100,100,100,100,100,0,False
2025-06-10T20:13:44.513060,100,100,100,100,100,100,0,False
2025-06-10T20:13:44.543863,100,100,100,100,100,100,0,False
2025-06-10T20:13:44.575409,100,100,100,100,100,100,0,False
2025-06-10T20:13:44.607551,100,100,100,100,100,100,0,False
2025-06-10T20:13:44.639178,100,100,100,100,100,100,0,False
2025-06-10T20:13:44.685839,100,100,100,100,100,100,0,False
2025-06-10T20:13:44.717475,100,100,100,100,100,100,0,False
2025-06-10T20:13:44.748228,100,100,100,100,100,100,0,False
2025-06-10T20:13:44.807960,100,100,100,100,100,100,0,False
2025-06-10T20:13:44.839170,100,100,100,100,100,100,0,False
2025-06-10T20:13:44.885540,100,100,100,100,100,100,0,False
2025-06-10T20:13:44.900219,100,100,100,100,100,100,0,False
2025-06-10T20:13:44.947255,100,100,100,100,100,100,0,False
2025-06-10T20:13:44.978202,100,100,100,100,100,100,0,False
2025-06-10T20:13:44.993474,100,100,100,100,100,100,0,False
2025-06-10T20:13:45.024426,100,100,100,100,100,100,0,False
2025-06-10T20:13:45.054960,100,100,100,100,100,100,0,False
2025-06-10T20:13:45.101263,100,100,100,100,100,100,0,False
2025-06-10T20:13:45.132905,100,100,100,100,100,100,0,False
2025-06-10T20:13:45.164320,100,100,100,100,100,100,0,False
2025-06-10T20:13:45.196268,100,100,100,100,100,100,0,False
2025-06-10T20:13:45.227496,100,100,100,100,100,100,0,False
2025-06-10T20:13:45.258224,100,100,100,100,100,100,0,False
2025-06-10T20:13:45.289038,100,100,100,100,100,100,0,False
2025-06-10T20:13:45.319927,100,100,100,100,100,100,0,False
2025-06-10T20:13:45.349838,100,100,100,100,100,100,0,False
2025-06-10T20:13:45.380766,100,100,100,100,100,100,0,False
2025-06-10T20:13:45.412353,100,100,100,100,100,100,0,False
2025-06-10T20:13:45.459694,100,100,100,100,100,100,0,False
2025-06-10T20:13:45.490093,100,100,100,100,100,100,0,False
2025-06-10T20:13:45.537179,100,100,100,100,100,100,0,False
2025-06-10T20:13:45.569621,100,100,100,100,100,100,0,False
2025-06-10T20:13:45.600552,100,100,100,100,100,100,0,False
2025-06-10T20:13:45.647112,100,100,100,100,100,100,0,False
2025-06-10T20:13:45.693168,100,100,100,100,100,100,0,False
2025-06-10T20:13:45.739120,100,100,100,100,100,100,0,False
2025-06-10T20:13:45.770109,100,100,100,100,100,100,0,False
2025-06-10T20:13:45.801085,100,100,100,100,100,100,0,False
2025-06-10T20:13:45.831510,100,100,100,100,100,100,0,False
2025-06-10T20:13:45.862164,100,100,100,100,100,100,0,False
2025-06-10T20:13:45.907332,100,100,100,100,100,100,0,False
2025-06-10T20:13:45.937580,100,100,100,100,100,100,0,False
2025-06-10T20:13:45.968639,100,100,100,100,100,100,0,False
2025-06-10T20:13:45.999277,100,100,100,100,100,100,0,False
2025-06-10T20:13:46.030552,100,100,100,100,100,100,0,False
2025-06-10T20:13:46.060316,100,100,100,100,100,100,0,False
2025-06-10T20:13:46.106121,100,100,100,100,100,100,0,False
2025-06-10T20:13:46.137333,100,100,100,100,100,100,0,False
2025-06-10T20:13:46.168397,100,100,100,100,100,100,0,False
2025-06-10T20:13:46.199574,100,100,100,100,100,100,0,False
2025-06-10T20:13:46.214460,100,100,100,100,100,100,0,False
2025-06-10T20:13:46.260582,100,100,100,100,100,100,0,False
2025-06-10T20:13:46.291648,100,100,100,100,100,100,0,False
2025-06-10T20:13:46.322931,100,100,100,100,100,100,0,False
2025-06-10T20:13:46.354282,100,100,100,100,100,100,0,False
2025-06-10T20:13:46.399660,100,100,100,100,100,100,0,False
2025-06-10T20:13:46.431232,100,100,100,100,100,100,0,False
2025-06-10T20:13:46.478577,100,100,100,100,100,100,0,False
2025-06-10T20:13:46.508766,100,100,100,100,100,100,0,False
2025-06-10T20:13:46.539467,100,100,100,100,100,100,0,False
2025-06-10T20:13:46.570197,100,100,100,100,100,100,0,False
2025-06-10T20:13:46.586079,100,100,100,100,100,100,0,False
2025-06-10T20:13:46.632588,100,100,100,100,100,100,0,False
2025-06-10T20:13:46.663515,100,100,100,100,100,100,0,False
2025-06-10T20:13:46.694012,100,100,100,100,100,100,0,False
2025-06-10T20:13:46.740268,100,100,100,100,100,100,0,False
2025-06-10T20:13:46.772126,100,100,100,100,100,100,0,False
2025-06-10T20:13:46.803709,100,100,100,100,100,100,0,False
2025-06-10T20:13:46.834777,100,100,100,100,100,100,0,False
2025-06-10T20:13:46.881159,100,100,100,100,100,100,0,False
2025-06-10T20:13:46.912622,100,100,100,100,100,100,0,False
2025-06-10T20:13:46.958613,100,100,100,100,100,100,0,False
2025-06-10T20:13:46.974358,100,100,100,100,100,100,0,False
2025-06-10T20:13:47.005916,100,100,100,100,100,100,0,False
2025-06-10T20:13:47.053145,100,100,100,100,100,100,0,False
2025-06-10T20:13:47.099432,100,100,100,100,100,100,0,False
2025-06-10T20:13:47.130564,100,100,100,100,100,100,0,False
2025-06-10T20:13:47.177598,100,100,100,100,100,100,0,False
2025-06-10T20:13:47.192376,100,100,100,100,100,100,0,False
2025-06-10T20:13:47.222854,100,100,100,100,100,100,0,False
2025-06-10T20:13:47.253442,100,100,100,100,100,100,0,False
2025-06-10T20:13:47.300315,100,100,100,100,100,100,0,False
2025-06-10T20:13:47.331603,100,100,100,100,100,100,0,False
2025-06-10T20:13:47.378552,100,100,100,100,100,100,0,False
